,Unnamed: 0,Reservoir,Genbank.accession,NonBrCpG,agc,NonBrCpA,GGA.Bias,M.Bias,GCA.Bias,NonBrGpC,CpG,tga,E.Bias,aca,P.Bias,ctc,brGpC,AGT.Bias,K.Bias,tcg,NonBrUpU,brApU,C.Bias,ATA.Bias,tac,ApU,brGpU,L.Bias,Artiodactyl,Carnivore,Fish,Galloanserae,Insect,Neoaves,Plant,Primate,Pterobat,Rodent,Vespbat,CatBoost25
49,51,0,MZ861798.1,0.325007031655336,0.0721342556047121,1.2845039482771499,0.194477791116447,0.0219819055696918,0.27197518097207896,1.29011937565624,0.38192518383371793,0.150520146695166,0.0481340118744699,0.193319805020628,0.0392988408255584,0.0690084378618412,0.700447468347353,0.24581589958159,0.0593723494486853,0.0272212137443376,1.07927514594558,0.471275571623734,0.030746395250212,0.309362279511533,0.14523030128415398,0.792044852077522,0.524209121271448,0.0963387051173311,0,0,0,0,0,0,0,0.0,0.42222196322271793,0,0.577778036777282,Pterobat
50,52,0,MZ908711.1,0.32662697850806205,0.0720578636813196,1.28551193644152,0.19640718562874201,0.0220525869380831,0.27197518097207896,1.28869189702272,0.382822673185559,0.150600935093958,0.0479926491376873,0.19359546042381198,0.0392281594571671,0.0689353562551291,0.704238204455376,0.24555903866248702,0.059301668080294,0.0271923858198297,1.07936071181203,0.472146697846469,0.030746395250212,0.30832196452933197,0.145316691757328,0.7923302149341049,0.525145957612096,0.0963387051173311,0,0,0,0,0,0,0,0.0,0.42220234383650296,0,0.5777976561634971,Pterobat
51,53,0,MZ942542.1,0.32538157424337105,0.0723359876662954,1.2863317860791499,0.194477791116447,0.0219819055696918,0.27197518097207896,1.29160612702704,0.382365319685734,0.151423334181445,0.0481340118744699,0.193619326986784,0.0392281594571671,0.068478068324093,0.701897586986468,0.24555903866248702,0.0591603053435115,0.0268142023390183,1.07921290842582,0.472224596402812,0.030746395250212,0.306648575305292,0.145636455168141,0.7934765092874271,0.5239639439653621,0.0963387051173311,0,0,0,0,0,0,0,0.0,0.42216012075788395,0,0.577839879242116,Pterobat
52,54,0,MZ943384.1,0.325137775383195,0.0721298978870526,1.28487034325915,0.194477791116447,0.0220525869380831,0.27197518097207896,1.2906383644784198,0.38207882457817705,0.150511053590983,0.0481340118744699,0.193067693344344,0.0392281594571671,0.0692447019715705,0.7006508074269711,0.24555903866248702,0.0594430308170766,0.0272195692778791,1.07859742214907,0.47121828064736404,0.030746395250212,0.30978260869565194,0.145221527745933,0.7923456995463349,0.5250931592222899,0.0963387051173311,0,0,0,0,0,0,0,0.0,0.422202280190084,0,0.577797719809916,Pterobat
53,55,0,MZ962700.1,0.323580485329054,0.0718633747389436,1.28264454070519,0.194047619047619,0.0220463538722442,0.271784232365145,1.2854160563988999,0.37943197272299295,0.150456430055447,0.0479084228377614,0.19371866233976104,0.039287733182589,0.0687388801850765,0.700036802074936,0.24579831932773102,0.0589315997738835,0.0267281032934989,1.0789983318822098,0.46971763212160295,0.0306670435274166,0.30779753761969897,0.145889861092103,0.791391825345356,0.521316221832753,0.0965234595816846,0,0,0,0,0,0,0,0.0,0.4222850398519579,0,0.577714960148042,Pterobat
54,56,0,MZ964828.1,0.322669960900398,0.0721993171033311,1.2828109462891202,0.194047619047619,0.0219003885552808,0.27122153209109695,1.28771048813318,0.37820480489797,0.15063512006940802,0.0480395619922289,0.19333106174513198,0.0392794065701166,0.0686013444902083,0.6962772536206229,0.24554039874081898,0.0592723419286471,0.0269149364929062,1.0790935661296301,0.472408430920484,0.0306605439773932,0.30968622100954996,0.145837823251911,0.7910121672270259,0.52180797140387,0.0963617096432356,0,0,0,0,0,0,0,0.0,0.422217754155302,0,0.5777822458446981,Pterobat
55,57,0,MZ965576.1,0.32316503218325604,0.0720970091575433,1.28326862105422,0.194047619047619,0.0219710349699753,0.27122153209109695,1.2857422228453101,0.37894478773734996,0.15092307250312398,0.0480395619922289,0.193940954633791,0.039350052984811,0.0687324820635246,0.7031333507339319,0.24554039874081898,0.0593429883433416,0.0267256154779676,1.07894947447501,0.470730304424732,0.0306605439773932,0.30779753761969897,0.14635692858981303,0.790971887547563,0.521967940310696,0.0964323560579301,0,0,0,0,0,0,0,0.0,0.42225751460667604,0,0.577742485393324,Pterobat
56,58,0,MZ965901.1,0.32316503218325604,0.0720970091575433,1.28326862105422,0.194047619047619,0.0219710349699753,0.27122153209109695,1.2857422228453101,0.37894478773734996,0.15092307250312398,0.0480395619922289,0.193940954633791,0.039350052984811,0.0687324820635246,0.7031333507339319,0.24554039874081898,0.0593429883433416,0.0267256154779676,1.07894947447501,0.470730304424732,0.0306605439773932,0.30779753761969897,0.14635692858981303,0.790971887547563,0.521967940310696,0.0964323560579301,0,0,0,0,0,0,0,0.0,0.42225751460667604,0,0.577742485393324,Pterobat
57,59,0,MZ970734.1,0.32531950348119704,0.0722121261783445,1.2823621491248898,0.19285714285714303,0.0220494699646643,0.269989615784008,1.28249056539548,0.380470985263881,0.150682636625479,0.0480565371024735,0.193769205245224,0.0393639575971731,0.0683608127821661,0.7059248638777271,0.245283018867925,0.0592932862190813,0.026527132417486,1.08039709965813,0.4721855703912679,0.0306713780918728,0.30684931506849294,0.145868494880256,0.7906887998868871,0.520154506751809,0.0965371024734982,0,0,0,0,0,0,0,0.0,0.422242817963761,0,0.5777571820362389,Pterobat
58,60,0,MZ970735.1,0.32417097292403,0.072359787769433,1.28300731697867,0.19497607655502397,0.021920520435582,0.271784232365145,1.28577905774455,0.38012445720027,0.15024872875712803,0.0480130108895489,0.19327996467317,0.0391033800028285,0.0687538182792619,0.7056715860504671,0.24579831932773102,0.0589732711073398,0.0267339117518753,1.07816406526834,0.46969855269625604,0.0308301513223024,0.308743169398907,0.145921565368923,0.79069596193213,0.523529252845394,0.096662423985292,0,0,0,0,0,0,0,0.0,0.42234551568592,0,0.57765448431408,Pterobat
59,61,0,MZ970738.1,0.32388655126945304,0.072078730154297,1.28441855126553,0.194510739856802,0.0220463538722442,0.271784232365145,1.2826699813270401,0.379790867059377,0.150164021154785,0.0479790842283776,0.193411259247364,0.0392170717919729,0.0687150560804298,0.7050978898859058,0.24579831932773102,0.0589315997738835,0.0267188396405537,1.07774066656252,0.469476523355521,0.030808366308648995,0.307377049180328,0.14559903491168,0.7909928494849939,0.522668288145844,0.0964527981910684,0,0,0,0,0,0,0,0.0,0.42229526923458005,0,0.5777047307654201,Pterobat
60,62,0,MZ970739.1,0.323971050761045,0.0720604192507814,1.28409849382047,0.194510739856802,0.0220463538722442,0.271784232365145,1.28498609430298,0.37988995155378297,0.15012587343912803,0.0479790842283776,0.19336212498959698,0.0392170717919729,0.0686975996857449,0.7050978898859058,0.246056782334385,0.0589315997738835,0.026712051978040004,1.07877887067395,0.469476523355521,0.030808366308648995,0.30695770804911304,0.145802248284081,0.791121609115236,0.522668288145844,0.0965234595816846,0,0,0,0,0,0,0,0.0,0.422294875605364,0,0.5777051243946361,Pterobat
61,63,0,MZ970740.1,0.32384431805113695,0.0720892373949075,1.2835961733769399,0.194510739856802,0.0220463538722442,0.271784232365145,1.28448342664319,0.37974134419237204,0.15018591123939098,0.0479790842283776,0.193199156218352,0.0392170717919729,0.0687250729831451,0.7047792735777779,0.24579831932773102,0.0589315997738835,0.0267227345659545,1.0772213203313201,0.469575893981695,0.030808366308648995,0.30832196452933197,0.14562025953771301,0.791294569676914,0.5227789174797729,0.0964527981910684,0,0,0,0,0,0,0,0.0,0.422273450569179,0,0.577726549430821,Pterobat
62,64,0,MZ970741.1,0.32385155005443106,0.0723043522265813,1.28458607683632,0.194510739856802,0.0220463538722442,0.27329192546583897,1.2864928548033798,0.379749824472861,0.15013362173293499,0.0479790842283776,0.19337210479202,0.0392170717919729,0.0687011453049909,0.70502925199374,0.246315789473684,0.0589315997738835,0.0267134306399732,1.0789124056065602,0.4695262034109029,0.030808366308648995,0.307377049180328,0.14532934583748097,0.791050493622109,0.522554567502021,0.0964527981910684,0,0,0,0,0,0,0,0.0,0.42228173290711,0,0.57771826709289,Pterobat
63,65,0,MZ970745.1,0.32384431805113695,0.0721126272821451,1.2835961733769399,0.194510739856802,0.0220463538722442,0.271784232365145,1.28448342664319,0.37974134419237204,0.15023464017113597,0.0479790842283776,0.19326184111614897,0.0392170717919729,0.0687473713423117,0.7047792735777779,0.24579831932773102,0.0589315997738835,0.0267314049551939,1.0778977544414199,0.471031943265359,0.030808366308648995,0.30832196452933197,0.145667507109933,0.791782721786523,0.5227789174797729,0.0964527981910684,0,0,0,0,0,0,0,0.0,0.42226276096003,0,0.57773723903997,Pterobat
64,66,0,MZ970752.1,0.32375988464791605,0.0720911492485021,1.28326151135807,0.194510739856802,0.0220463538722442,0.271784232365145,1.2841485332977,0.37964233719349494,0.150189894267713,0.0479790842283776,0.19320427998598602,0.0392170717919729,0.0687268956169053,0.7044609450892609,0.24579831932773102,0.0589315997738835,0.0267234432703047,1.07753540191587,0.469675306682866,0.030808366308648995,0.30832196452933197,0.14562412148197398,0.791409918739549,0.5228895936558039,0.0964527981910684,0,0,0,0,0,0,0,0.0,0.422261726092468,0,0.577738273907532,Pterobat
65,67,0,MZ970753.1,0.32371768445440197,0.0720904623681802,1.28309424578047,0.194510739856802,0.0220463538722442,0.271784232365145,1.28398115210201,0.37959285305152507,0.150188463267042,0.0479790842283776,0.19344274068795003,0.0392170717919729,0.0687262407909985,0.704301888655509,0.24579831932773102,0.0589315997738835,0.0267231886508749,1.0776924942219501,0.469725028819927,0.030808366308648995,0.30832196452933197,0.145622733983724,0.79122347645474,0.522944949318905,0.0964527981910684,0,0,0,0,0,0,0,0.0,0.422266777017497,0,0.577733222982503,Pterobat
66,68,0,MZ970754.1,0.32375988464791605,0.0720911492485021,1.28326151135807,0.194510739856802,0.0220463538722442,0.271784232365145,1.2841485332977,0.37964233719349494,0.150189894267713,0.0479790842283776,0.19320427998598602,0.0392170717919729,0.0687268956169053,0.7044609450892609,0.24579831932773102,0.0589315997738835,0.0267234432703047,1.07753540191587,0.469675306682866,0.030808366308648995,0.30832196452933197,0.14562412148197398,0.791409918739549,0.5228895936558039,0.0964527981910684,0,0,0,0,0,0,0,0.0,0.422261726092468,0,0.577738273907532,Pterobat
67,69,0,MZ970755.1,0.32385155005443106,0.0723151062661156,1.28458607683632,0.194510739856802,0.0220463538722442,0.27329192546583897,1.2864928548033798,0.379749824472861,0.15015595154924302,0.0479790842283776,0.193400865595425,0.0392170717919729,0.0687113634289337,0.70502925199374,0.246315789473684,0.0589315997738835,0.026717403807291002,1.0789124056065602,0.4695262034109029,0.030808366308648995,0.307377049180328,0.145350961099667,0.791050493622109,0.522554567502021,0.0964527981910684,0,0,0,0,0,0,0,0.0,0.42228173290711,0,0.57771826709289,Pterobat
68,70,0,MZ970756.1,0.32375988464791605,0.0720785678828863,1.28391623661897,0.194510739856802,0.0220463538722442,0.271784232365145,1.2841485332977,0.37964233719349494,0.15016368308934602,0.0479790842283776,0.193410823819078,0.0392170717919729,0.06847463948874201,0.7046200733804491,0.24579831932773102,0.0589315997738835,0.0267187794882204,1.07753540191587,0.469625595071236,0.030808366308648995,0.307377049180328,0.14535844523048702,0.791409918739549,0.522834249710666,0.0964527981910684,0,0,0,0,0,0,0,0.0,0.42224689372217206,0,0.5777531062778279,Pterobat
69,71,0,MZ970757.1,0.32375988464791605,0.0720856547556072,1.28391623661897,0.194510739856802,0.0220463538722442,0.271784232365145,1.2841485332977,0.37964233719349494,0.15017844740751501,0.0479790842283776,0.19342984026087898,0.0392170717919729,0.0687216575336789,0.7046200733804491,0.24579831932773102,0.0589315997738835,0.026721406518627006,1.0778737175836601,0.469625595071236,0.030808366308648995,0.307377049180328,0.145613022606327,0.7911658071051441,0.522834249710666,0.0964527981910684,0,0,0,0,0,0,0,0.0,0.42224689372217206,0,0.5777531062778279,Pterobat
70,72,0,MZ970764.1,0.32375988464791605,0.0720911492485021,1.28326151135807,0.194510739856802,0.0220463538722442,0.271784232365145,1.2841485332977,0.37964233719349494,0.150189894267713,0.0479790842283776,0.19320427998598602,0.0392170717919729,0.0687268956169053,0.7044609450892609,0.24579831932773102,0.0589315997738835,0.0267234432703047,1.07753540191587,0.469675306682866,0.030808366308648995,0.30832196452933197,0.14562412148197398,0.791409918739549,0.5228895936558039,0.0964527981910684,0,0,0,0,0,0,0,0.0,0.422261726092468,0,0.577738273907532,Pterobat
71,73,0,MZ970783.1,0.32312298078023904,0.0723485735999375,1.28179501668699,0.194047619047619,0.0219710349699753,0.27197518097207896,1.28656306108829,0.37955442672827505,0.150465804231099,0.0480395619922289,0.19349037125564703,0.039350052984811,0.068502802245788,0.702771383922925,0.24554039874081898,0.0592723419286471,0.0267297685858033,1.07910693362683,0.47082272145093107,0.0306605439773932,0.30968622100954996,0.146139311457681,0.7912738973969141,0.522218268727258,0.0964323560579301,0,0,0,0,0,0,0,0.0,0.422243010263853,0,0.577756989736147,Pterobat
72,74,0,MZ970793.1,0.32342114114992,0.0718472555980205,1.28323188701246,0.194047619047619,0.0219710349699753,0.27122153209109695,1.2857721207795,0.379904658977044,0.150903265938317,0.0481102084069234,0.193915502567233,0.0392087601554221,0.0684831700516249,0.703813593332487,0.245283018867925,0.0592016955139526,0.0267221081107627,1.07818695770722,0.471995065732551,0.0306605439773932,0.30968622100954996,0.145857137618724,0.791362960012179,0.52160731159752,0.0964323560579301,0,0,0,0,0,0,0,0.0,0.422162842606461,0,0.5778371573935389,Pterobat
73,75,0,MZ970801.1,0.326144179352359,0.0723801074883019,1.28389043832801,0.194510739856802,0.0219003885552808,0.27347781217750305,1.28777535059432,0.38291581905175204,0.15101231728456302,0.0481102084069234,0.193334240599983,0.0392794065701166,0.06901359086093901,0.70787273186793,0.24658971668415502,0.0590604026845638,0.0269823327221953,1.07902178995325,0.469889255384825,0.0306605439773932,0.308743169398907,0.14620300781690196,0.791244149859647,0.525141692165923,0.0963617096432356,0,0,0,0,0,0,0,0.0,0.422345850718591,0,0.5776541492814089,Pterobat
74,76,0,MZ970807.1,0.323375453483023,0.0718582456958187,1.28269544631885,0.194047619047619,0.0219710349699753,0.27046632124352304,1.28460157209311,0.38051045576765097,0.150686020238389,0.0481102084069234,0.19418549338535604,0.0392794065701166,0.06897430272474901,0.703291999955668,0.245283018867925,0.0592016955139526,0.0269669721888643,1.07798110117836,0.472145048276476,0.0306605439773932,0.30968622100954996,0.14587944861994,0.7911671681256629,0.521857365596088,0.0964323560579301,0,0,0,0,0,0,0,0.0,0.42217287663408704,0,0.5778271233659129,Pterobat
75,77,0,MZ970808.1,0.323203563843228,0.0723415817852384,1.28196183019775,0.194047619047619,0.0219710349699753,0.27197518097207896,1.28688391475193,0.379649083128766,0.150451263114815,0.0480395619922289,0.193471672216335,0.039350052984811,0.0684961820890131,0.703043458216659,0.24554039874081898,0.0592723419286471,0.0267271854030313,1.0801481680117,0.472180296329889,0.0306605439773932,0.30968622100954996,0.14588485097554701,0.7911584419511709,0.522191993664436,0.0962204168138467,0,0,0,0,0,0,0,0.0,0.42219650955384297,0,0.577803490446157,Pterobat
76,78,0,MZ970810.1,0.322390091391899,0.0720876253659388,1.2831659041907801,0.194047619047619,0.0219710349699753,0.27122153209109695,1.28659358558546,0.379195708541786,0.150663137014812,0.0480395619922289,0.19367542014982198,0.0392087601554221,0.0689638282667481,0.703609513273933,0.245283018867925,0.0592723419286471,0.0267221370034917,1.07818695770722,0.47131658474294497,0.0306605439773932,0.308743169398907,0.146097587408303,0.791425345740205,0.5217468377202861,0.09657364888731901,0,0,0,0,0,0,0,0.0,0.42218582611077793,0,0.5778141738892221,Pterobat
77,79,0,MZ977241.1,0.3225903866201,0.0722345703205022,1.28213335003621,0.192076830732293,0.0221953475136942,0.27338877338877304,1.2903615464804,0.377126530802445,0.151428617515737,0.0480187806786654,0.19270551484173898,0.0389841360176425,0.0688748228637347,0.7062277237972701,0.246822033898305,0.0594721491072064,0.027168507690765002,1.0803810742863298,0.46649871371855994,0.0305186028313296,0.31034482758620696,0.145429068485795,0.78980758407464,0.522391924905346,0.09689122856939598,0,0,0,0,0,0,0,0.0,0.42218855611234096,0,0.5778114438876589,Pterobat
78,80,0,MZ977726.1,0.330462706643602,0.0719650188398121,1.28207825835599,0.19401197604790402,0.0220416813846697,0.270186335403727,1.28722150102792,0.38267973631894,0.15088665616747302,0.04789826916284,0.193585900679094,0.0392794065701166,0.0690864180862196,0.705763546086438,0.24554039874081898,0.0592016955139526,0.0271573490782074,1.0798411846579299,0.46919796445969497,0.0306605439773932,0.30779753761969897,0.14536933805642002,0.7914717621123009,0.524948676744182,0.0964323560579301,0,0,0,0,0,0,0,0.0,0.42237827442524606,0,0.577621725574754,Pterobat
79,81,0,MZ978262.1,0.32859061536596196,0.0719556843918269,1.28263402802577,0.19331742243436803,0.022044796156292002,0.272256728778468,1.28763973069614,0.382804087645967,0.15086708494153,0.0479050378011729,0.19380064329532,0.0392849572528792,0.0690774570161538,0.702444751548707,0.24579831932773102,0.0592100614710662,0.0271538265492555,1.07995641265598,0.47035951966009604,0.0306648767045856,0.30906593406593397,0.145590334752796,0.7907240026140641,0.5236178212152429,0.0964459831837773,0,0,0,0,0,0,0,0.0,0.42232868249583294,0,0.577671317504167,Pterobat
80,82,0,MZ978268.1,0.32852306322139196,0.0721878895026478,1.2817749514578702,0.19331742243436803,0.0220416813846697,0.27197518097207896,1.28836454311522,0.382725374927923,0.150851104641746,0.0477569763334511,0.19306063471638396,0.0392794065701166,0.0690701401221347,0.7043825614758441,0.24579831932773102,0.0590604026845638,0.0271509503334877,1.0784645404559399,0.46886295960833796,0.0306605439773932,0.31053351573187393,0.14581474025784,0.791888067996538,0.523467153712265,0.09657364888731901,0,0,0,0,0,0,0,0.0,0.422316643498483,0,0.577683356501517,Pterobat
81,83,0,MZ978279.1,0.327323930905357,0.0719683606317221,1.28306932695676,0.19331742243436803,0.0220416813846697,0.272256728778468,1.28655116044673,0.38182100085346504,0.150893662791177,0.04789826916284,0.19335499556389302,0.039350052984811,0.0693295207418923,0.705354439838236,0.24579831932773102,0.0592016955139526,0.0269182684831522,1.0789123731201702,0.46927492372491797,0.0306605439773932,0.308219178082192,0.145855877546957,0.790955732512611,0.523461083488065,0.09657364888731901,0,0,0,0,0,0,0,0.0,0.42234540484142696,0,0.577654595158573,Pterobat
82,84,0,MZ978320.1,0.328433903119036,0.07240690216886501,1.2824812141470199,0.19331742243436803,0.0220416813846697,0.27197518097207896,1.28900414386778,0.381302119994312,0.150807753192769,0.04789826916284,0.193244911086441,0.0392794065701166,0.0690502908100434,0.7042235227399041,0.24554039874081898,0.0592016955139526,0.0269029428717748,1.079951568283,0.4689125642380039,0.0306605439773932,0.30864197530864196,0.145772836154536,0.79053392249924,0.5215871470401789,0.0964323560579301,0,0,0,0,0,0,0,0.0,0.42234884364844605,0,0.577651156351554,Pterobat
83,85,0,MZ978563.1,0.32768985785830296,0.0719340772663515,1.28267895405906,0.19331742243436803,0.0220416813846697,0.27197518097207896,1.2889794408806898,0.382908038273551,0.150821782001784,0.04789826916284,0.19302310733137698,0.0392794065701166,0.0695362746908065,0.702226924549911,0.246056782334385,0.0592016955139526,0.02762612707935,1.07880282920765,0.47031159891451896,0.0306605439773932,0.30695770804911304,0.145067055820476,0.792614485714454,0.5236918779044749,0.09657364888731901,0,0,0,0,0,0,0,0.0,0.42228567266370504,0,0.577714327336295,Pterobat
84,86,0,MZ979065.1,0.328483888040946,0.0724263157627911,1.2828812214964298,0.19308700834326603,0.0220416813846697,0.272256728778468,1.28722150102792,0.38267973631894,0.150848187466211,0.04789826916284,0.19353654576348497,0.0392794065701166,0.0693086266736643,0.705900998999942,0.24554039874081898,0.0592016955139526,0.0271504252853731,1.07893625812792,0.47051071474809797,0.0306605439773932,0.30968622100954996,0.145332276000832,0.791692209335233,0.523574874360993,0.09657364888731901,0,0,0,0,0,0,0,0.0,0.422370077638666,0,0.5776299223613349,Pterobat
85,87,0,MZ979100.1,0.32853031040360703,0.0719505270708141,1.28321552279193,0.19331742243436803,0.0220416813846697,0.27197518097207896,1.28839296429366,0.38273381780710103,0.150856271758474,0.04789826916284,0.193786752910726,0.0391381137407277,0.0690725059879816,0.7044730540422242,0.24579831932773102,0.0590604026845638,0.0271518803374806,1.07979414667783,0.47030415441398604,0.0306605439773932,0.30864197530864196,0.14581973486351701,0.790902188979785,0.5234086777021121,0.0967149417167079,0,0,0,0,0,0,0,0.0,0.422311012412169,0,0.577688987587831,Pterobat
86,88,0,MZ983984.1,0.32316503218325604,0.0718480824430354,1.2820628834714598,0.194047619047619,0.0220416813846697,0.27122153209109695,1.2857422228453101,0.37894478773734996,0.150905002589385,0.0480395619922289,0.19391773421916197,0.039350052984811,0.0687242527715991,0.7028162669230041,0.24554039874081898,0.0592723419286471,0.0269631581219816,1.0787920497844399,0.47083006712568,0.0306605439773932,0.30968622100954996,0.146339405377286,0.7917093653350121,0.522078561893893,0.0964323560579301,0,0,0,0,0,0,0,0.0,0.422272470322216,0,0.577727529677784,Pterobat
87,89,0,MZ984080.1,0.32325171429572697,0.0721105554833236,1.2851496187562699,0.194711538461538,0.0220541457552838,0.27197518097207896,1.2910237178314,0.380870444877974,0.150951429478424,0.0481374142927829,0.193256288695307,0.0390895596239485,0.0692261332639907,0.701303468322089,0.24555903866248702,0.0593058598996254,0.0267306369608027,1.0785452574848902,0.471027857838906,0.0307485686011168,0.307065217391304,0.14542295355803603,0.7922989648078009,0.524145756680138,0.0964868876793666,0,0,0,0,0,0,0,0.0,0.42222248120059797,0,0.577777518799402,Pterobat
88,90,0,MZ984461.1,0.323647637918612,0.0720662438049155,1.28407870091982,0.194047619047619,0.0219725872544864,0.271502590673575,1.2866725666489098,0.37819066377761495,0.151122190186228,0.0480429560548255,0.194024502551696,0.0393528331213791,0.0679688319497865,0.704468572305063,0.24579831932773102,0.0592765296029391,0.0260791358278993,1.08086722083174,0.4710763018971379,0.0306627101879327,0.30968622100954996,0.146542729877554,0.7911386797649219,0.5216285377324601,0.0964391691394659,0,0,0,0,0,0,0,0.0,0.422229280616839,0,0.577770719383161,Pterobat
89,91,0,MZ987731.1,0.323716310379132,0.0718263797924936,1.2847068332904799,0.194510739856802,0.0218297421405864,0.272066458982347,1.2849656601593702,0.38157169498469606,0.151124631308367,0.0481102084069234,0.194750721048103,0.0390674673260332,0.06821095799085801,0.7042907550906781,0.244514106583072,0.0592016955139526,0.0268039892334602,1.07763089107413,0.47332389821138104,0.0308018368067821,0.309264305177112,0.146545097026296,0.791705497988234,0.521276132352061,0.0964323560579301,0,0,0,0,0,0,0,0.0,0.422127600045465,0,0.5778723999545351,Pterobat
90,92,0,MZ990136.1,0.32451784579344106,0.0721094653096228,1.2832659882521,0.19381688466111802,0.0219787985865724,0.27122153209109695,1.28619877905937,0.380690536477437,0.151453994028238,0.0481978798586572,0.19438203692159198,0.0392226148409894,0.0684919336051266,0.7041555228750109,0.24554039874081898,0.0590106007067138,0.0265780133138915,1.07934174944818,0.472150363834904,0.0306713780918728,0.310719131614654,0.146871787202543,0.791956591966268,0.521672872431414,0.0964664310954064,0,0,0,0,0,0,0,0.0,0.42219605946070393,0,0.5778039405392961,Pterobat
91,93,0,MZ995597.1,0.325141374764526,0.0722398791285118,1.28499107050155,0.194477791116447,0.0220525869380831,0.27046632124352304,1.2886700829081799,0.38076096762238004,0.15047974821786403,0.0481340118744699,0.193199676739043,0.0392281594571671,0.0693598839473087,0.701353082999721,0.24555903866248702,0.0591603053435115,0.0269300574715465,1.07833089826903,0.4724320357789771,0.030746395250212,0.307901907356948,0.145199757052324,0.791885506941114,0.524929325084878,0.0963387051173311,0,0,0,0,0,0,0,0.0,0.42222125105614294,0,0.5777787489438571,Pterobat
92,94,0,MZ995753.1,0.324290631414617,0.0722118010274218,1.2827141361589,0.19381688466111802,0.0219003885552808,0.27122153209109695,1.28628692521469,0.380423954236312,0.150901072578898,0.0480395619922289,0.19336449045881,0.039350052984811,0.068613206291836,0.7057181865301801,0.24554039874081898,0.0592723419286471,0.027159943817381002,1.0795418894794,0.47205246510817206,0.0306605439773932,0.309264305177112,0.14562313363337198,0.7915501467093359,0.52160731159752,0.0962910632285412,0,0,0,0,0,0,0,0.0,0.42219217127485603,0,0.577807828725144,Pterobat
93,95,0,OK012635.1,0.325505680642901,0.0724101507583094,1.28189576048648,0.194774346793349,0.0221060809379193,0.271694214876033,1.2881714170123302,0.379369111917038,0.150334981872384,0.0480259905360548,0.19301381245178503,0.0388445511688679,0.0688136200915059,0.702696290478615,0.244769874476987,0.0591849706900205,0.0271443655163265,1.07960341568283,0.46853956639662603,0.0306518821950703,0.31043956043956,0.1457793763611,0.789167467505127,0.525211266659519,0.0967582456388163,0,0,0,0,0,0,0,0.0,0.420820169121405,0,0.5791798308785949,Pterobat
94,96,0,OK012654.1,0.326367456018555,0.0724218972029121,1.28149574370895,0.19454329774614498,0.0221060809379193,0.271694214876033,1.2876679628368402,0.37922084363463104,0.150359369358364,0.0480259905360548,0.19280531573225604,0.0388445511688679,0.0688247831034297,0.7024922659807429,0.244769874476987,0.0591143442333498,0.0271487689015215,1.07890261768548,0.46858913681203,0.0306518821950703,0.31043956043956,0.145803024832353,0.7895887938922149,0.5243842190022271,0.0966876191821456,0,0,0,0,0,0,0,0.0,0.421990989495511,0,0.578009010504489,Pterobat
95,97,0,OK012708.1,0.322717324075485,0.07179997931766001,1.2850186407879298,0.193045563549161,0.0220530696450167,0.273958333333333,1.2878811729308701,0.375282278648664,0.15152437106837302,0.0480899196130042,0.193307636624469,0.0389841360176425,0.0689183747965498,0.702392712483816,0.24708377518557803,0.0593298712385288,0.0274262685812566,1.0820029688396802,0.469368653784041,0.0305186028313296,0.308437067773167,0.14600129573624498,0.7896516794403019,0.5210258353274211,0.0968200896350573,0,0,0,0,0,0,0,0.0,0.42222889161492205,0,0.5777711083850781,Pterobat
96,98,0,OK012710.1,0.327363755278958,0.0724246639258683,1.2812763742461202,0.19454329774614498,0.0221060809379193,0.271694214876033,1.2867076906885901,0.38054836674012,0.15036511351496498,0.0480259905360548,0.192812681445027,0.0388445511688679,0.069067229174338,0.7022652894812339,0.245283018867925,0.0591143442333498,0.0271498060618978,1.0797607980093298,0.468695681217807,0.0306518821950703,0.31043956043956,0.14604841169156899,0.789349391947352,0.5252375444196571,0.0967582456388163,0,0,0,0,0,0,0,0.0,0.4220183753403521,0,0.5779816246596489,Pterobat
97,99,0,OK012716.1,0.328270087020352,0.0722059285100875,1.2814934984018798,0.19331742243436803,0.0220416813846697,0.27122153209109695,1.28638368437794,0.3824306607290421,0.15088880077357097,0.04789826916284,0.193588652184852,0.0392794065701166,0.0693272868419112,0.703405654125021,0.24579831932773102,0.0592016955139526,0.0271577350753389,1.07888842829174,0.46848922826128403,0.0306605439773932,0.30864197530864196,0.145851177854263,0.7905202690236509,0.5245134133483379,0.09657364888731901,0,0,0,0,0,0,0,0.0,0.422332770875773,0,0.577667229124227,Pterobat
98,100,0,OK012749.1,0.326328574977809,0.0724371698903207,1.28084158559578,0.19454329774614498,0.0221060809379193,0.271694214876033,1.2875145594578998,0.37983510196729897,0.15039107788487102,0.0480259905360548,0.19308583364804,0.0387739247121972,0.0688392972136491,0.702220101440568,0.244769874476987,0.0591143442333498,0.0271544941680082,1.0787213390689798,0.468688309116117,0.0306518821950703,0.31043956043956,0.146073630672865,0.7894022577869398,0.525378000394966,0.096828872095487,0,0,0,0,0,0,0,0.0,0.422039002341538,0,0.577960997658462,Pterobat
